team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,passingYards/completion_opp,wins/game,penalties/game,possessionTime/game
Air Force 2019,0.8144553303314661,0.4569840956130146,0.5095907294602031,-1.882002909947176,-3.1494496262394738,-2.733782867726676,-0.8419425524780546,2.6356370212758704,3.3222663731346724,2.1744324202128524,-0.5474075260587381,2.351973706542925,3.584760045606038,2.5986759886813764,-0.9338789019625423,1.0553432618590854,4.893806273848532,6.352836705465497,-1.0083126458451925,-1.078365711235003,-1.2672160280413296,-0.2974848259153926,-0.67819717981481,-0.11688677623239638,0.14853561795569112,-1.4113400971166663,-2.1349873443615257,-1.1541690601672001,-0.9476791170963524,0.30219515464266145,-1.0236207186397825,-1.4364630381898296,0.917092329051792,-0.8777520269890037,0.3134360110043503,-0.32800522875593474,1.479965940454176,-2.3892060263511943,1.696360763732223
Air Force 2021,0.3840740483293453,0.48823942687918137,0.45836953160455934,-2.3562381843546047,-3.294068371023416,-2.9357470720994066,-1.5496162535174807,3.22118177887999,4.352809519844048,2.517499487734332,-1.813599775240078,0.9223366047957611,3.86287005173536,3.201918948570304,-1.8892287881153107,1.01115671038602,3.2943671286411735,5.7856539236523,-1.0197939935555915,-1.468437310178029,-1.750408046153074,-1.014919739318789,-1.413661144184504,-1.4460222047658433,-0.5705579583320182,-1.3682639401390855,-1.726250371871036,-0.29227987240606,-0.9476791170963524,0.2743415993446315,-0.14055983254627655,-0.9890159395847896,-0.6589189207220473,-1.0534464852478849,0.1542811009362119,0.7340272545469081,1.1280048756817556,-1.5188921150453407,2.580473553330232
Air Force 2022,-0.05706676572282805,0.08071799229339152,-0.0026212490962370127,-2.7856845717346643,-3.5833058605913006,-3.1532469845008086,-1.5496162535174807,3.2014613595824417,3.9202358533240638,1.7170096635175462,-1.3387776817970756,0.8810534510922353,4.109197285314813,3.6383343972148072,-2.168152856221014,1.2546150040714845,2.865146996589761,5.6461203112628935,-1.9727458535187192,-2.220812699325765,-2.6315229027097815,-2.093328194057227,-2.4351388724757452,-2.0398912260254685,-1.6446584102769126,-1.538695691659077,-2.3021979240167254,-1.2772960869902201,-0.9476791170963524,-1.9642600087560147,0.2897758396564105,-0.5122485175006595,-0.12588448242898637,-1.0078100604493578,-0.2780566107695036,-0.24684355760507207,1.1280048756817556,-1.7866810108317575,2.4735796305855073
Air Force 2023,-0.05706676572282805,-0.4205694360908977,-0.2843378373022778,-2.5367110526707646,-3.3830645216596884,-2.9357470720994066,-1.6675618703573851,2.2821864292505856,2.7624651576382204,1.6026539743437194,-0.7056815572064055,1.1443134932119585,3.751334227718879,3.1383145110151993,-1.2202304593505082,1.0436726039077864,2.8605745113667886,4.339601708170167,-1.2609022954739728,-1.7818168659390374,-1.9493694653755564,-1.2337599487531588,-1.22979515309208,-0.7390352746948601,-0.34051729883501913,-1.6304666347852266,-1.9120399048212589,-1.1541690601672001,-1.4383982601136927,-0.651236464408115,-0.4292593759100949,-1.228675202072279,0.6036526568938915,-1.4110412439758662,-0.3923891892431084,-0.9143348142850475,0.7760438109093343,-2.590047698191007,1.2766836384733706
Akron 2005,-0.6488410284757434,-0.12845230156480095,-0.3867802330135665,0.9186198494700256,1.4672256880171546,0.6219300664663849,0.33751361592098966,-1.1355139305475546,-0.914411007781656,-1.1418825658281186,0.5605106919749346,-1.2513724052770745,-1.2786983119530932,-1.2760996918947778,-1.1995877407957367,-1.1761100577590118,-0.5115051532200854,0.29669125273307145,-0.31943178322124544,-0.7253178572763992,-1.0114084890409958,-1.0194319085854773,-0.923351834604707,-0.7955942291005398,-0.34051729883501913,0.012045959533811643,0.7075925097768783,-0.1691528455830397,-0.9476791170963524,-0.9830474683949483,1.0585498681433028,0.8414070025110603,-0.0791918185247049,-0.31971949362429275,-0.4215350321041247,-0.4572152369690339,0.07212168136449255,-5.924328948761671e-05,2.4853397173242535
Akron 2006,-1.2011636737117979,-1.28319654356834,-1.099608569837944,0.2389923995032686,0.07666083432539948,-0.39048024006871324,-0.1932416598585805,-1.60008150053787,-1.2526242421440952,-0.9036415467159803,0.032930588149376314,-2.0274350755375767,-0.7084334184512233,-1.3613041040902278,-1.1799622715928266,-1.847795497568597,0.2592948125259321,1.1973617002920836,-0.5997680231501579,-1.024923698385464,-0.7579695383647373,-1.0361645362827794,-0.9437813891705327,-1.1490876941360304,-0.9790030513117797,-0.5418572329061603,0.6595968804314023,-0.10758933217152991,0.3336430896711462,-0.5286106585868933,1.0468027303628313,0.16741859763379463,-0.8038475197541421,-1.026147662513138,-0.4231459843030758,0.12132558413665201,-0.4851500045251736,2.776888088195091,3.208672813598503
Akron 2007,-0.9913527987357643,-1.2636619615269857,-1.0163741233225227,-0.5559005685486272,-0.043854786327885815,-0.40731059043310724,-0.5765649145882698,-0.7307396831709592,-0.23268339118275677,-1.1514122065926045,1.4046388580958273,-0.717965481759764,-0.09686451481477529,-0.09236021339972682,-0.9744581333570962,-0.9467046980898696,-0.9314665448404414,-0.36898208458886783,0.3828439850648347,0.45767894674968285,0.6584462794334122,0.16632857328957903,0.3177436052691503,0.5358978225331428,0.9636238126068746,0.6146439381223526,0.80048727625199,-0.507752169346345,0.6880513596281141,0.4341791927013588,0.2640189454882401,0.5700513734686367,0.5170545958781773,0.41698037570132396,-0.1318695418462871,-0.5520446536633579,-0.8664411580286298,0.8912079470324082,-0.032324116768253044
Akron 2008,0.24420013167865615,0.06468961728510138,0.25988738991393884,0.12910593892876923,0.3176920756319701,0.1144302708631123,0.06230717662787909,0.005489303937502553,-0.2878153290725592,0.3352117526671414,0.37585765563598894,0.1536243873403734,-0.3465723353286024,-0.03607276719041327,-0.3101428363649974,0.34496552619690374,-0.2724229461465116,-0.09719076772392071,0.6937971522214774,0.26716092568400635,0.9047794651374387,-0.4031447895770059,-0.5011410402443278,0.07635631798700417,1.3168286969557204,0.6978308644594903,1.0420136690872794,0.15918589261168026,1.0424596295850816,1.1073618567221035,0.9411937576568925,0.8846148391097505,0.9952863381629523,0.3840289255820715,-0.026704046859477897,-0.7649581684199774,-0.4851500045251736,-0.41426291992637243,-1.3387420998556048
Akron 2009,-1.259444472316252,-1.4316593670826319,-1.3215670938790685,-0.637245091311568,-0.4295047724183995,-0.5924444444414434,-0.959888169317959,-0.9164402982228695,-0.8667006769154809,-0.9036415467159803,0.718784723122602,-1.2820309147667714,-0.15820286346081214,-0.24280019578963863,-0.6475273445745785,-0.7989666400768601,-0.5269819167039557,-0.14049360176286002,0.32065335163350595,-0.2470944845609376,-0.08055327767866609,-0.8137521928456161,-0.5896691100295703,-0.29127688564990545,0.08061160173475894,0.32653312007665264,0.5790880828196421,0.5593487297864953,-0.1979693152643055,1.8478949702441658,0.7474577395573054,0.8373816726996435,0.4002192810045155,0.16654365466634322,-0.48830332472217586,-0.8851906943348008,-1.2477323115320855,-0.12415828282442144,-2.2004564718753525
Akron 2010,-1.7723155000354454,-1.9382561946884185,-1.9596978504972993,-1.039686414454538,-0.3451438379611004,-0.8617300502717509,-0.959888169317959,-1.01504239471061,-0.8667006769154809,-1.2752975365309165,0.37585765563598894,-0.830968170187388,-0.2167859589648716,0.01836824723417235,-1.675603279838533,-0.9846525897863918,-1.4049820951104186,-0.4208206263361034,1.2659509797897008,0.7928760665193683,0.4121130937293843,1.3688216828619375,-0.4790090227980179,0.07635631798700417,1.8466360234789898,0.13581187432809133,0.09603529714906352,-0.10758933217152991,-0.7295817201997572,0.7839933812390781,0.38753581590313135,-0.41869511235866014,0.9559153140148773,0.1919512037103995,2.3236396591612443,1.9060149695646789,-2.0103146185389975,-0.48678907920186,-1.5277898822730234
Akron 2011,-1.9704702152905884,-1.793700287582397,-1.5712704334253327,-0.8784244658192344,-0.019751662197229576,-0.9122211013649335,-0.959888169317959,-0.9953219754130618,-0.5910409874664709,-1.6469535263458528,0.718784723122602,-2.0394395307856135,-0.28881677091287455,-0.07626115358574441,-2.4654027900136,-1.153283607230431,-1.521171598412609,0.08391083881362472,1.775914173926595,0.7756864706337433,0.7200295758594191,-0.4618029900439502,-1.6077419125598396,-0.9346349920144995,0.7870213704324517,1.4870921899508793,1.665956850578444,1.8932248537025456,-1.261194125135209,0.919053828344862,2.067804034573289,1.5290681039241616,0.9042335861508828,0.9933180936696397,1.2670314569414558,0.7579689632197719,-2.0103146185389975,-0.6318413977528359,-2.1425815266902326
Akron 2012,-0.30363937520321027,0.5413334190941443,1.1477214860784344,1.3635447492786614,2.4749216853257807,2.336036518963148,1.3400513590601764,-0.9953219754130618,-1.2526242421440952,-1.3991828664692287,1.2331753243525214,-0.007256749510568112,-1.8964671063410574,-1.3789194028245433,0.5936568501413491,-0.6215560094046119,-0.9324967496132088,-1.3382729620086902,1.3530178665935602,1.1681822433555114,1.6745706704625198,0.2934213409679578,0.030027378467117657,0.26017291980545965,2.0232384656534133,1.2801393488194612,1.30366726132551,0.42596111739489007,-1.261194125135209,-0.5263193805542472,0.7235023339909994,0.8595012586141034,0.4571594392179244,0.9597743504753307,0.31457028491925804,0.011847205919698813,-2.0103146185389975,1.9791003361647255,-0.9282448632002817
Akron 2013,-1.1312267153864535,-0.7896227706567902,-0.5169674442299942,-0.23480376816859763,0.4984655066118983,0.14809097159190168,-0.1932416598585805,-0.8342718844830866,-0.5221260651042176,-1.0275268766542924,0.20439412189268263,-0.06500183400581602,-0.5680670767020863,-0.5600231398621133,-0.594904266009248,-0.9165011078455537,-1.0748693057518108,-0.7915876914233873,0.2957770982609738,0.2571336614173922,0.5660713347944024,0.11744673956712488,0.1406874656986691,0.4439895216239151,1.4934311391301438,0.13581187432809133,0.5589608834167008,-0.3743645569547401,-0.1979693152643055,0.7234091235373389,0.24110693870905536,0.029228065163165323,0.6266557241322613,-0.07631981138454338,-0.018601137720418052,-0.49942427558318325,-0.4851500045251736,0.45605099137948135,-0.4804400677939055
Akron 2014,-0.7931980834806222,-0.30125821962293464,0.37086665193449914,0.28180530622060584,1.8000342096673805,0.9896084898116124,-0.7043393328314993,-0.8129080969107421,-1.2801902110889964,-0.28421489702441943,1.0617117906092146,-0.963934230155506,-1.631161467573243,-0.8050831927064834,-0.9480063032758013,-0.22443998879239765,-1.6326311638939932,-1.201653433890817,-0.5251392630325635,-0.1883633652850532,0.4736963901553926,-0.188064721198209,0.5169317622859424,0.04572021768393,0.25721404390918234,-0.24157271832331814,0.09603529714906352,-0.6411397817379499,0.6880513596281141,-0.43066845597755915,-0.2738258974492781,-0.16289248306521728,-0.668125131430713,-0.3369254325798505,-0.7410063587240568,-0.39703929387275777,-0.4851500045251736,2.124152654715701,-0.48785594338662197
Akron 2015,-0.6058029002755316,-0.5540056580349174,-0.233116639446634,-0.6885108026884813,-0.43506703183316675,-0.9316407364007735,-0.3701600851184371,-0.014483941248475312,0.5232602956524134,-0.22703705243750635,-0.5474075260587381,-0.5505269463714302,0.49758388282023086,0.3556448486835384,-1.6985149525012169,-0.34529710805600694,-0.6159889875605704,0.5890902099068414,-0.7672043439268112,-0.8668014541811578,-0.27240893192891746,0.2845850094873615,1.3851878313334967,1.1274102206925336,0.4745708958161643,-1.5948819833689643,-1.4661450257407245,-1.0310420333441799,1.0151974549730074,-0.44918395360048996,-1.8410838789770505,-1.948904439222973,0.0017711465375132597,-1.584295569972679,-0.9189936889820449,-1.1186318528979464,0.4240827461369137,1.3598385146586371,1.0197169670476267
Akron 2016,-0.11714081966895727,-0.07986628982091985,-0.37824336670429376,0.378847894779904,0.22127957910934207,-0.13802498460280083,0.7011792678440272,-0.645284532881584,-1.0458794750573375,-0.9036415467159803,0.37585765563598894,-0.2987935198200676,-0.6808588631467207,-0.7162629608222761,-0.7841951333279272,-0.1204147998181452,0.27182043433346315,0.8705161685224904,1.0420646994369178,1.4432157775255094,1.6745706704625198,0.3642999998655161,0.2513475529302196,0.4746256219269932,0.6104189282580282,1.6108581047451584,1.6458296511755026,1.0928991793529153,-1.0839899901567247,0.9522077727349652,0.7585011377492199,1.0536959861091848,0.5079539989598846,1.153741619990078,0.175342922006517,-0.1884811612674732,-0.4851500045251736,1.3988910619608228,-1.7890568839241312
Akron 2017,-0.8548092134339014,-1.1903607679622856,-0.7032540626216519,-0.3850566836480136,0.06633092398368909,-0.29911548094771606,0.1353211299097244,-1.1669365766810103,-0.8607936835701451,-1.0275268766542924,-0.8978714521714306,0.03011672692667375,-0.4842170051211167,-0.7794329313623435,-0.9031297414376623,-1.2749739880631792,-0.7840542359122726,-0.24947906193156252,0.2087102114571145,1.0453994156010464,1.2786780505810487,0.2686312681515713,0.34619905627154834,0.636559294957537,0.3581297251517095,1.1268087424349795,0.7314797354419094,0.23540738540688286,0.5361621010751285,-0.8258738349275012,0.20703409815711518,0.760422214742901,0.6572848082268408,1.1292281544361005,-0.03507062503276403,-0.540189234732005,-0.10385885102171775,0.26955515324251256,-0.6536129868546061
Akron 2018,-1.3060691111998148,-1.5124023061868963,-1.2105878318585068,-0.5815883125790295,-0.043854786327885815,-0.642935495534626,-0.4487904963450401,-1.3470027862193366,-0.9080496303328324,-1.8947241862224773,1.0617117906092146,-1.8318121775902552,-0.43951925800572955,-0.84805362579684,-1.6497577954324558,-1.5822042594862573,-0.9761399699868091,0.09582030292311487,0.0843289445944575,0.17118568198926773,0.5044880383683941,-1.1094872868664598,-0.2576888483349169,-0.04618808322529773,-0.9790030513117797,1.0326075192309019,1.5653208535637373,0.5593487297864953,0.15643895469266245,-0.31942546042128167,1.0493981717768464,1.5066828469007183,0.33269282127674527,0.5044970162521035,-1.2014134510007328,-1.6774535332241054,-0.8664411580286298,0.6011033099304572,-0.8980109088607418
Akron 2019,-2.483341243009782,-2.349784723026281,-2.4868493450949685,-0.6472347695456131,0.2453827032399988,-0.3568195393399246,-0.959888169317959,-2.328093646272353,-1.776377652097215,-2.2663801760374143,1.0617117906092146,-2.328068389575403,-1.1298032710857253,-2.052051433939003,-1.423122768856554,-3.1063275078206654,-1.4411077634839755,-0.6533866557208421,1.4400847533974206,0.5479243251492135,0.6584462794334122,-0.8357490180207202,-1.6298739300061493,-0.6895461895898919,0.7870213704324517,1.3389788820823159,2.289900032069605,1.22628679174452,-1.6156023950921767,2.5359427468600146,2.3754312936058324,1.555246154329616,1.530751686492963,0.47518826395247155,0.7126378225901892,-0.3150213106999776,-2.3916057720424533,0.6736294692059448,-1.5808419153593827
Akron 2021,-1.1778513542700173,-0.829994240208922,-0.5724570752402756,-0.2676269966518889,-0.3089891517651147,0.013448168676747054,0.1900815948711087,-0.8474188306814512,-0.32916428248991075,-1.5230681964075412,-0.4814600130805431,-0.28818835690155525,0.03140959832332405,-0.5531171059356115,0.9127632436927985,-1.0777319703641672,-0.025278525031149357,-0.6194391884092844,1.9251716941617834,1.4675677050301452,1.428237484758492,-0.3053811221320976,-1.718401999791392,-0.6895461895898919,1.3168286969557204,2.201282386796557,0.59921528222258,1.7598372413109402,-1.6156023950921767,2.760341463907219,1.605332480384122,1.8043713901251408,1.7246509684756006,2.646031531794331,1.6779318261835208,0.5838626462946626,-1.6290234650355417,-0.26921060137539654,0.33359489149896215
Akron 2022,-0.9097596806895292,-0.7297167190633042,0.23214257440879874,0.46590080510515613,0.9564248650943838,1.191572694184343,-0.8321137510747293,-1.5655707667671608,-1.4869349781757542,-0.6558708868393559,0.37585765563598894,-1.054377167561108,-1.3474027596504436,-1.5653463890907302,1.0148155038942848,-1.6108090897408034,-0.5626093802475358,-1.1968469744042103,1.172099660247877,0.5681090778936966,0.5156850013549423,0.33585966024518116,-0.8230612940088409,-0.43053188702752326,0.385652183672399,0.39496405061119466,0.383305324991036,1.1292776190960807,-1.6317118619084021,-0.29700579798973786,0.8022086184082549,0.1428159819134183,0.521194377528215,0.37457529708093484,1.3696813078653978,1.18838281898547,-1.6290234650355417,0.020894035726554443,-1.0874009624593624
