team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,passingYards/completion_opp,wins/game,penalties/game,possessionTime/game
Air Force 2015,33.785714285714285,451.07142857142856,21.428571428571427,131.92857142857142,12.142857142857142,6.214285714285714,1.0714285714285714,319.14285714285717,58.285714285714285,3.2142857142857144,1.6428571428571428,0.42857142857142855,0.8275862068965517,0.7075217735550278,0.511764705882353,5.4754901960784315,10.86470588235294,21.22988505747126,25.5,354.85714285714283,16.428571428571427,210.14285714285714,27.642857142857142,14.642857142857142,1.6428571428571428,144.71428571428572,34.5,1.4285714285714286,1.2857142857142858,0.365,0.5551724137931034,0.40780998389694045,0.5297157622739018,4.194616977225673,7.602067183462532,14.351219512195122,0.5714285714285714,3.7857142857142856,0.5390674603174603
Air Force 2016,35.15384615384615,452.15384615384613,23.23076923076923,134.76923076923077,11.538461538461538,5.230769230769231,1.0769230769230769,317.38461538461536,63.61538461538461,3.0,1.3076923076923077,0.5051020408163265,0.8464687819856704,0.7019394351820347,0.45333333333333337,4.989117291414752,11.68,25.764705882352942,26.23076923076923,366.0,17.615384615384617,251.84615384615384,29.46153846153846,15.461538461538462,1.7692307692307692,114.15384615384616,33.53846153846154,1.5384615384615385,1.7692307692307692,0.43502824858757067,0.5323565323565324,0.3118957545187054,0.524804177545692,3.4036697247706424,8.548302872062663,16.288557213930346,0.7692307692307693,5.153846153846154,0.5676068376068376
Air Force 2017,31.416666666666668,417.0,24.166666666666668,110.08333333333333,11.833333333333334,5.75,0.8333333333333334,306.9166666666667,63.833333333333336,3.1666666666666665,1.6666666666666667,0.48502994011976047,0.8436123348017621,0.7360111910471623,0.48591549295774644,4.808093994778068,9.30281690140845,19.144927536231883,32.416666666666664,393.9166666666667,17.666666666666668,171.08333333333334,20.25,11.25,1.3333333333333333,222.83333333333334,37.583333333333336,2.5833333333333335,0.8333333333333334,0.4225352112676056,0.6498559077809798,0.565686481912418,0.5555555555555556,5.929046563192904,8.448559670781894,15.207407407407409,0.4166666666666667,4.0,0.5575231481481481
Air Force 2018,30.166666666666668,415.0,22.0,131.33333333333334,14.0,7.75,0.8333333333333334,283.6666666666667,59.416666666666664,2.75,1.25,0.4142011834319526,0.8093076049943247,0.6835341365461848,0.5535714285714286,4.774193548387097,9.380952380952381,16.946236559139788,25.75,360.9166666666667,17.416666666666668,244.0,27.166666666666668,16.666666666666668,1.9166666666666667,116.91666666666667,33.833333333333336,1.4166666666666667,1.1666666666666667,0.4183006535947712,0.5546448087431695,0.323943661971831,0.6134969325153374,3.455665024630542,8.98159509202454,14.639999999999999,0.4166666666666667,4.5,0.5703703703703704
Air Force 2019,34.07692307692308,421.7692307692308,22.0,123.23076923076923,9.692307692307692,5.230769230769231,1.0769230769230769,298.53846153846155,58.07692307692308,3.1538461538461537,1.3846153846153846,0.535031847133758,0.8569807037457434,0.707824183840963,0.5396825396825398,5.140397350993378,12.714285714285715,23.558823529411764,19.846153846153847,319.3076923076923,16.53846153846154,218.76923076923077,29.0,18.307692307692307,1.6153846153846154,100.53846153846153,28.846153846153847,0.8461538461538461,1.2307692307692308,0.40506329113924056,0.49867021276595747,0.31486388821970607,0.6312997347480106,3.485333333333333,7.543766578249337,11.949579831932773,0.8461538461538461,3.230769230769231,0.5744658119658119
Air Force 2021,31.0,423.7692307692308,21.846153846153847,95.53846153846153,8.692307692307692,4.230769230769231,0.6153846153846154,328.2307692307692,64.3076923076923,3.3846153846153846,0.7692307692307693,0.4512820512820513,0.880927291886196,0.7745507351606462,0.4867256637168142,5.104066985645933,10.991150442477876,22.58181818181818,19.76923076923077,296.61538461538464,15.23076923076923,194.30769230769232,26.23076923076923,14.692307692307692,1.2760661781488638,102.3076923076923,30.53846153846154,1.3846153846153846,1.2307692307692308,0.40350877192982454,0.537940379403794,0.3449170124481327,0.5601173020527859,3.3501259445843825,7.407624633431086,13.225130890052357,0.7692307692307693,4.230769230769231,0.6103418803418803
Air Force 2022,27.846153846153847,397.6923076923077,20.46153846153846,70.46153846153847,6.6923076923076925,3.1538461538461537,0.6153846153846154,327.2307692307692,61.69230769230769,2.8461538461538463,1.0,0.44886363636363635,0.9021372328458942,0.8228239845261122,0.47126436781609193,5.304239401496259,10.528735632183908,22.34146341463415,13.384615384615385,252.84615384615384,12.846153846153847,157.53846153846155,22.384615384615383,13.076923076923077,0.7692307692307693,95.3076923076923,28.153846153846153,0.7692307692307693,1.2307692307692308,0.2785714285714285,0.5570776255707763,0.37693945847277155,0.584192439862543,3.3852459016393444,7.037800687285224,12.047058823529413,0.7692307692307693,3.923076923076923,0.6060042735042735
Air Force 2023,27.846153846153847,365.61538461538464,19.615384615384617,85.0,8.076923076923077,4.230769230769231,0.5384615384615384,280.61538461538464,54.69230769230769,2.769230769230769,1.3076923076923077,0.4642857142857143,0.8713235294117646,0.7675152535240901,0.5238095238095238,5.1308016877637135,10.523809523809524,20.09090909090909,18.153846153846153,278.38461538461536,14.692307692307692,186.84615384615384,26.923076923076923,16.615384615384617,1.3846153846153846,91.53846153846153,29.76923076923077,0.8461538461538461,1.0,0.35185185185185186,0.5251017639077341,0.3288201160541586,0.6171428571428572,3.0749354005167957,6.9399999999999995,11.245370370370368,0.6923076923076923,3.0,0.5574358974358974
Akron 2005,23.615384615384617,384.3076923076923,19.307692307692307,286.7692307692308,41.61538461538461,21.846153846153847,1.8461538461538463,107.3076923076923,32.46153846153846,0.9230769230769231,1.9230769230769231,0.323943661971831,0.4382139148494289,0.2792233787029624,0.5249537892791128,3.3056872037914693,6.8909426987061,13.126760563380282,24.46153846153846,339.84615384615387,17.23076923076923,194.15384615384616,28.076923076923077,16.46153846153846,1.3846153846153846,159.0,40.61538461538461,1.4615384615384615,1.2307692307692308,0.3333333333333333,0.5912653975363942,0.4678587596197374,0.5863013698630136,3.9147727272727275,6.915068493150685,11.794392523364488,0.5384615384615384,5.975924458124997,0.6064814814814815
Akron 2006,19.666666666666668,310.4166666666667,17.166666666666668,247.08333333333334,32.0,16.833333333333332,1.5,83.75,30.416666666666668,1.0833333333333333,1.6666666666666667,0.27848101265822783,0.4873164218958611,0.2697986577181208,0.5260416666666666,2.7534246575342465,7.721354166666667,14.67821782178218,22.583333333333332,322.4166666666667,17.916666666666668,193.58333333333334,28.0,15.5,1.0833333333333333,136.25,40.416666666666664,1.5,1.8333333333333333,0.358695652173913,0.5907429963459196,0.42258981649004906,0.5535714285714286,3.3711340206185567,6.913690476190476,12.489247311827958,0.4166666666666667,9.166666666666666,0.6358333333333334
Akron 2007,21.166666666666668,311.6666666666667,17.416666666666668,200.66666666666666,31.166666666666668,16.75,1.25,127.83333333333333,36.583333333333336,0.9166666666666666,2.3333333333333335,0.3551912568306011,0.5399753997539976,0.41016042780748657,0.5374331550802138,3.4943052391799543,6.4385026737967905,11.980099502487562,29.166666666666668,408.6666666666667,21.75,234.58333333333334,32.75,20.083333333333332,2.0,183.75,41.0,1.25,2.0,0.4124293785310734,0.5559322033898305,0.44963295269168024,0.6132315521628499,4.4817073170731705,7.1628498727735375,11.680497925311204,0.3333333333333333,7.0,0.5043181818181818
Akron 2008,30.0,396.6666666666667,21.25,240.66666666666666,33.666666666666664,19.333333333333332,1.6666666666666667,165.16666666666666,36.25,1.9166666666666667,1.8333333333333333,0.40625,0.5184743742550656,0.4163865546218487,0.5742574257425742,4.55632183908046,7.148514851485149,12.448275862068966,31.25,397.5833333333333,22.416666666666668,215.16666666666666,29.666666666666668,18.833333333333332,2.1666666666666665,187.16666666666666,42.0,1.6666666666666667,2.1666666666666665,0.44999999999999996,0.5860465116279069,0.4707608467826451,0.6348314606741572,4.4563492063492065,7.252808988764044,11.424778761061948,0.4166666666666667,5.5,0.45130555555555557
Akron 2009,19.25,300.9166666666667,16.5,195.91666666666666,28.5,15.833333333333334,1.0,118.41666666666667,32.75,1.0833333333333333,2.0,0.32214765100671144,0.5346938775510204,0.3935198006092495,0.5555555555555556,3.6157760814249365,6.874269005847953,12.373684210526315,28.75,367.6666666666667,19.75,201.16666666666666,29.333333333333332,17.833333333333332,1.5833333333333333,171.91666666666666,40.083333333333336,1.9166666666666667,1.5833333333333333,0.4913294797687861,0.5774309723889556,0.4675883952855847,0.6079545454545454,4.288981288981288,6.857954545454545,11.280373831775702,0.25,5.833333333333333,0.41633838383838384
Akron 2010,15.583333333333334,268.5,14.583333333333334,172.41666666666666,29.083333333333332,14.5,1.0,113.41666666666667,32.75,0.8333333333333334,1.8333333333333333,0.34857142857142853,0.5296495956873316,0.4224084419615146,0.498567335243553,3.463104325699746,5.92836676217765,11.890804597701148,35.083333333333336,428.1666666666667,21.083333333333332,275.5833333333333,29.75,18.833333333333332,2.4166666666666665,164.08333333333334,38.083333333333336,1.5,1.3333333333333333,0.4319526627218935,0.5614250614250614,0.3832230439859868,0.6330532212885154,4.308533916849015,9.26330532212885,14.632743362831858,0.08333333333333333,5.416666666666667,0.44363425925925926
Akron 2011,14.166666666666666,277.75,15.75,181.83333333333334,31.333333333333332,14.25,1.0,114.41666666666667,34.416666666666664,0.5833333333333334,2.0,0.2777777777777778,0.523447401774398,0.41194119411941194,0.4547872340425532,3.3244552058111383,5.803191489361702,12.760233918128655,38.5,427.1666666666667,21.916666666666668,213.16666666666666,25.5,16.083333333333332,1.9166666666666667,219.58333333333334,44.583333333333336,2.75,1.0833333333333333,0.43949044585987257,0.6361474435196195,0.5140460397971127,0.630718954248366,4.925233644859813,8.359477124183007,13.253886010362695,0.08333333333333333,5.25,0.41868686868686866
Akron 2012,26.083333333333332,427.1666666666667,23.916666666666668,312.75,48.583333333333336,30.333333333333332,2.5,114.41666666666667,30.416666666666668,0.75,2.25,0.3968253968253968,0.3850210970464135,0.26785017557549745,0.6243567753001714,3.7616438356164386,6.437392795883362,10.31043956043956,35.666666666666664,450.0,24.5,238.91666666666666,31.666666666666668,19.333333333333332,2.5,211.08333333333334,43.083333333333336,1.8333333333333333,1.0833333333333333,0.3588235294117647,0.5763656633221851,0.4690740740740741,0.6105263157894736,4.899419729206963,7.544736842105262,12.357758620689655,0.08333333333333333,8.25,0.46796296296296297
Akron 2013,20.166666666666668,342.0,18.916666666666668,219.41666666666666,34.916666666666664,19.5,1.5,122.58333333333333,34.833333333333336,1.0,1.75,0.39344262295081966,0.49940262843488653,0.3584307992202729,0.5584725536992841,3.519138755980861,6.284009546539379,11.252136752136751,28.583333333333332,397.0,21.5,232.91666666666666,32.083333333333336,19.833333333333332,2.25,164.08333333333334,40.0,1.3333333333333333,1.5833333333333333,0.42857142857142855,0.5549132947976878,0.4133081444164568,0.618181818181818,4.102083333333334,7.2597402597402585,11.743697478991598,0.4166666666666667,6.5,0.48613425925925924
Akron 2014,22.583333333333332,373.25,21.583333333333332,249.58333333333334,43.916666666666664,23.666666666666668,1.1666666666666667,123.66666666666667,30.25,1.5,2.1666666666666665,0.3407821229050279,0.4078651685393259,0.3313239562402322,0.538899430740038,4.088154269972452,5.6831119544592035,10.545774647887324,23.083333333333332,371.0833333333333,21.25,222.5,33.5,18.75,1.6666666666666667,148.58333333333334,38.083333333333336,1.1666666666666667,2.0,0.3641618497109827,0.5320139697322468,0.4004042218728947,0.5597014925373134,3.901531728665208,6.641791044776119,11.866666666666667,0.4166666666666667,8.416666666666666,0.48583333333333334
Akron 2015,23.923076923076923,357.0769230769231,19.76923076923077,192.92307692307693,28.46153846153846,14.153846153846153,1.3846153846153846,164.15384615384616,41.15384615384615,1.5384615384615385,1.3846153846153846,0.365,0.5911602209944752,0.4597156398104265,0.4972972972972973,3.9887850467289723,6.778378378378379,13.630434782608697,21.46153846153846,331.61538461538464,19.23076923076923,238.6153846153846,36.76923076923077,21.692307692307693,1.7692307692307692,93.0,31.615384615384617,0.9230769230769231,2.1538461538461537,0.36312849162011174,0.46231721034870643,0.2804453723034099,0.5899581589958159,2.9416058394160585,6.489539748953975,11.0,0.6153846153846154,7.538461538461538,0.5470085470085471
Akron 2016,27.416666666666668,387.4166666666667,19.333333333333332,255.25,33.0,18.083333333333332,2.0833333333333335,132.16666666666666,31.666666666666668,1.0833333333333333,1.8333333333333333,0.379746835443038,0.4896907216494845,0.34114863411486335,0.5479797979797979,4.173684210526315,7.734848484848484,14.11520737327189,33.583333333333336,466.0,24.5,241.33333333333334,32.5,19.916666666666668,1.8333333333333333,224.66666666666666,44.5,2.25,1.1666666666666667,0.441340782122905,0.577922077922078,0.48211731044349065,0.6128205128205129,5.048689138576779,7.425641025641026,12.117154811715482,0.4166666666666667,7.583333333333333,0.43303240740740745
Akron 2017,22.142857142857142,316.35714285714283,18.357142857142858,210.64285714285714,31.928571428571427,17.285714285714285,1.7142857142857142,105.71428571428571,32.785714285714285,1.0,1.2142857142857142,0.39901477832512317,0.5066225165562914,0.334161210205464,0.5413870246085011,3.224400871459695,6.597315436241611,12.185950413223141,28.0,442.85714285714283,23.428571428571427,238.07142857142858,32.857142857142854,20.357142857142858,1.7142857142857142,204.78571428571428,40.714285714285715,1.7142857142857142,1.9285714285714286,0.34210526315789475,0.5533980582524272,0.46241935483870966,0.6195652173913044,5.029824561403508,7.245652173913045,11.694736842105263,0.5,6.285714285714286,0.47910714285714284
Akron 2018,18.916666666666668,295.75,16.833333333333332,199.16666666666666,31.166666666666668,15.583333333333334,1.3333333333333333,96.58333333333333,32.5,0.4166666666666667,2.1666666666666665,0.28994082840236685,0.5104712041884817,0.32657086503240346,0.5,2.9717948717948715,6.3903743315508015,12.780748663101603,27.166666666666668,392.0,21.333333333333332,191.08333333333334,30.583333333333332,18.5,1.0833333333333333,200.91666666666666,44.166666666666664,1.9166666666666667,1.75,0.37037037037037035,0.5908584169453734,0.5125425170068026,0.6049046321525886,4.549056603773585,6.247956403269756,10.32882882882883,0.3333333333333333,6.666666666666667,0.4691898148148148
Akron 2019,10.5,242.16666666666666,13.0,195.33333333333334,33.166666666666664,17.0,1.0,46.833333333333336,27.25,0.16666666666666666,2.1666666666666665,0.2608695652173913,0.4510344827586207,0.1933929800412939,0.5125628140703518,1.7186544342507646,5.889447236180906,11.490196078431373,36.25,413.9166666666667,21.75,200.41666666666666,25.416666666666668,16.75,1.9166666666666667,213.5,47.166666666666664,2.3333333333333335,0.9166666666666666,0.5297297297297298,0.6498277841561424,0.5158043084356755,0.659016393442623,4.5265017667844525,7.885245901639344,11.965174129353233,0.0,6.75,0.4414814814814815
Akron 2021,19.833333333333332,339.4166666666667,18.75,217.5,29.333333333333332,18.833333333333332,1.75,121.91666666666667,36.0,0.6666666666666666,1.4166666666666667,0.3803680981595092,0.5510204081632654,0.35919469678369753,0.6420454545454546,3.3865740740740744,7.4147727272727275,11.548672566371682,39.5,467.4166666666667,23.833333333333332,218.5,25.083333333333332,16.75,2.1666666666666665,248.91666666666666,40.166666666666664,2.6666666666666665,0.9166666666666666,0.5422535211267605,0.615581098339719,0.5325369941165983,0.6677740863787376,6.1970954356846475,8.710963455149502,13.044776119402986,0.16666666666666666,5.666666666666667,0.5191666666666667
Akron 2022,21.75,345.8333333333333,21.166666666666668,260.3333333333333,38.083333333333336,24.666666666666668,1.0833333333333333,85.5,29.0,1.25,1.8333333333333333,0.3354838709677419,0.43229813664596267,0.24722891566265062,0.6477024070021882,2.9482758620689653,6.835886214442012,10.554054054054053,34.45454545454545,415.09090909090907,21.363636363636363,240.36363636363637,28.454545454545453,17.454545454545453,1.7272727272727273,174.72727272727272,39.27272727272727,2.272727272727273,0.9090909090909091,0.3716216216216216,0.5798657718120807,0.42093736311870344,0.6134185303514377,4.4490740740740735,8.447284345047924,13.770833333333336,0.16666666666666666,6.0,0.4615046296296296
Akron 2023,16.25,278.5833333333333,16.666666666666668,197.58333333333334,35.416666666666664,21.5,0.8333333333333334,81.0,28.833333333333332,1.0,1.75,0.3333333333333333,0.4487678339818417,0.2907568052647323,0.6070588235294118,2.809248554913295,5.578823529411765,9.189922480620156,28.0,335.5833333333333,17.833333333333332,187.25,27.75,15.5,1.5833333333333333,148.33333333333334,36.916666666666664,1.9166666666666667,0.9166666666666666,0.3630952380952381,0.5708762886597939,0.4420163893717408,0.5585585585585585,4.018058690744922,6.747747747747748,12.080645161290322,0.16666666666666666,6.916666666666667,0.49270833333333336
Alabama 2004,24.583333333333332,326.6666666666667,16.166666666666668,151.91666666666666,21.75,12.166666666666666,0.9166666666666666,185.08333333333334,41.833333333333336,1.75,1.9166666666666667,0.2981366459627329,0.6579292267365662,0.5665816326530613,0.5593869731800766,4.424302788844622,6.984674329501916,12.486301369863014,15.75,245.5,13.833333333333334,125.33333333333333,20.166666666666668,8.75,0.6666666666666666,132.41666666666666,40.333333333333336,0.8333333333333334,2.3333333333333335,0.29729729729729726,0.6666666666666667,0.5393754243041412,0.43388429752066116,3.283057851239669,6.214876033057851,14.323809523809523,0.5,5.975924458124997,0.5479040404040404
Alabama 2005,21.916666666666668,358.9166666666667,18.5,237.16666666666666,29.25,17.416666666666668,1.3333333333333333,142.5,38.583333333333336,1.0,1.0833333333333333,0.36065573770491804,0.5687960687960687,0.3970280938007894,0.5954415954415955,3.6933045356371488,8.108262108262108,13.617224880382773,10.666666666666666,255.08333333333334,13.5,176.75,29.333333333333332,14.583333333333334,0.75,94.33333333333333,30.083333333333332,0.4166666666666667,1.75,0.2831325301204819,0.5063113604488079,0.3698137863443319,0.49715909090909094,3.1357340720221605,6.025568181818182,12.12,0.8333333333333334,5.975924458124997,0.5463636363636364
Alabama 2006,22.923076923076923,335.9230769230769,19.0,228.92307692307693,30.23076923076923,17.23076923076923,1.3076923076923077,123.07692307692308,35.0,0.7692307692307693,1.7692307692307692,0.41397849462365593,0.5365566037735849,0.3663842454774445,0.5699745547073791,3.5164835164835164,7.572519083969466,13.285714285714286,19.23076923076923,297.6923076923077,15.076923076923077,180.76923076923077,25.46153846153846,14.153846153846153,1.1538461538461537,124.61538461538461,31.46153846153846,0.9230769230769231,2.1538461538461537,0.33333333333333337,0.5527027027027027,0.4186046511627907,0.5558912386706949,3.9608801955990223,7.099697885196376,12.771739130434783,0.46153846153846156,5.923076923076923,0.5587373737373738
Alabama 2007,27.076923076923077,334.53846153846155,22.615384615384617,237.69230769230768,36.30769230769231,20.23076923076923,1.4615384615384615,149.23076923076923,37.69230769230769,1.4615384615384615,1.6923076923076923,0.3787878787878788,0.5093555093555093,0.4460795585191998,0.5572033898305084,3.9591836734693877,6.546610169491525,11.749049429657795,22.0,317.61538461538464,18.23076923076923,231.23076923076923,32.92307692307692,17.846153846153847,1.5384615384615385,124.15384615384616,36.15384615384615,1.0769230769230769,1.8461538461538463,0.4032258064516129,0.5233853006681515,0.39089367885686604,0.5420560747663552,3.4340425531914898,7.023364485981309,12.956896551724137,0.5384615384615384,4.538461538461538,0.5727272727272728
Alabama 2008,30.142857142857142,355.7857142857143,18.785714285714285,183.85714285714286,23.857142857142858,13.928571428571429,0.7142857142857143,184.64285714285714,40.57142857142857,2.2857142857142856,1.4285714285714286,0.41530054644808745,0.6297117516629711,0.5189720939570367,0.5838323353293413,4.551056338028169,7.706586826347305,13.2,14.285714285714286,263.5,13.428571428571429,203.85714285714286,33.357142857142854,17.571428571428573,1.2857142857142858,74.14285714285714,27.928571428571427,0.35714285714285715,1.8571428571428572,0.2834224598930481,0.45571095571095577,0.28137706695581455,0.5267665952890793,2.6547314578005117,6.11134903640257,11.601626016260163,0.8571428571428571,4.0,0.5417948717948718
Alabama 2009,32.07142857142857,403.0,20.642857142857142,195.92857142857142,24.714285714285715,15.142857142857142,1.2142857142857142,215.07142857142858,42.92857142857143,2.2142857142857144,0.8571428571428571,0.3917525773195876,0.634635691657867,0.5336760014179369,0.6127167630057803,5.009983361064892,7.927745664739883,12.93867924528302,11.714285714285714,244.35714285714286,13.428571428571429,184.92857142857142,32.07142857142857,15.0,0.7857142857142857,78.35714285714286,28.142857142857142,0.35714285714285715,2.2142857142857144,0.2938144329896907,0.4673784104389087,0.32066647179187374,0.46770601336302897,2.7842639593908634,5.766146993318485,12.328571428571427,1.0,4.928571428571429,0.5618376068376069
